,cover_id,title,author,year,genre,genre_alts
348,5733371,Works,Sir Francis Bacon,,Science,"['English Philosophy', 'Science', 'Accessible book', 'Methodology', 'Law', 'English Police', 'Legal maxims', 'History']"
349,5687527,Scientific theism,Francis Ellingwood Abbot,,Science,"['Religion and science', 'Science', 'Accessible book', 'Religious aspects', 'Religion', 'Methodology', 'Theism']"
350,1851295,The wonderful century,Alfred Russel Wallace,,Science,"['Nineteenth century', 'Vaccination', 'Science', 'Accessible book', 'Civilization', 'History']"
351,2373001,Doubt and certainty in science,John Zachery Young,,Science,"['Science', 'Biology', 'Philosophy', 'Brain', 'Neurophysiology']"
352,6617932,Through space & time,Sir James Hopwood Jeans,,Science,"['Science', 'Accessible book', 'Astronomy', 'Popular works', 'Protected DAISY']"
353,8269708,"Things not generally known, familiarly explained",John Timbs,,Science,"['Handbooks, vade-mecums', 'Accessible book', 'Curiosities and wonders', 'Encyclopedias and dictionaries', 'Science']"
354,5818436,Aspects of religious and scientific thought,Richard Holt Hutton,,Science,"['Religion and science', 'Science', 'Accessible book', 'Christianity', 'Religious thought', 'Religion', 'Doctrinal Theology', 'History']"
355,4057214,Atomic theory for students of metallurgy,"Hume-Rothery, William",,Science,"['Atomic theory', 'SCIENCE', 'Accessible book', 'Metals', 'Métaux', 'Protected DAISY', 'Quantum Theory', 'Physics', 'Théorie atomique']"
356,1094371,Advances in Clinical Chemistry,Herbert E. Spiegel,,Science,"['Clinical Medicine', 'Chemistry', 'Biochemistry', 'SCIENCE', 'MEDICAL', 'Chimie clinique', 'Clinical', 'Protected DAISY', 'Clinical chemistry', 'Accessible book']"
357,8597021,Physical Chemistry,"Eyring, Henry",,Science,"['SCIENCE', 'Accessible book', 'Liquids', 'Protected DAISY', 'Chemistry', 'Physical & Theoretical']"
358,4733936,The Molecular and cellular biology of the yeast Saccharomyces,James R. Broach,,Science,"['Genetics', 'Science', 'Fungal molecular biology', 'Life Sciences - Biochemistry', 'Life Sciences - Biology - Molecular Biology', 'Genetics (non-medical)', 'Mycology, fungi (non-medical)', 'Fungi', 'Saccharomyces', 'Science / General', 'Cytology', 'Science/Mathematics', 'Life Sciences - Cytology']"
359,None,Physik,"Gerthsen, Christian",,Science,"['Science', 'Science / Physics', 'Physics']"
360,None,"A German-English dictionary of technical, scientific, & general terms",A. Webel,,Science,"['Technical Dictionaries', 'German', 'Science', 'Dictionaries', 'Technical German', 'English', 'German language', 'Technology']"
361,5504100,Biographisch-literarisches Handwörterbuch zur Geschichte der exakten Wissenschaften,Johann Christian Poggendorff,,Science,"['Science', 'Accessible book', 'Bio-bibliography']"
362,6794984,Golden bats and pink pigeons,Gerald Malcolm Durrell,,Science,"['Wild animal collecting', 'Life Sciences', 'Nature', 'SCIENCE', 'Travel', 'Protected DAISY', 'Rare animals', 'Rare animals Mauritius', 'Nonfiction', 'Wild animal collecting Mauritius', 'Zoology', 'General', 'Accessible book']"
363,6125069,A short history of science,W. T. Sedgwick,,Science,"['Science', 'Accessible book', 'History']"
364,7107944,The science of everyday life,Jay Ingram,,Science,"['Science', 'Accessible book', 'Protected DAISY', 'Nonfiction', 'Miscellanea']"
365,1211052,Understanding JCT standard building contracts,David Chappell,,Science,"['Building', 'Science', 'Accessible book', 'Joint Contracts Tribunal', 'Standards', 'Contracts and specifications', 'Engineering', 'Construction contracts', 'Nonfiction', 'Protected DAISY']"
366,5352474,"The insecticide, herbicide, fungicide quick guide",B. G. Page,,Science,"['Herbicides', 'Fungicides', 'Life Sciences - Horticulture', 'Science', 'Insecticides', 'Handbooks, manuals', 'Pesticides', 'Science/Mathematics']"
367,8516733,Naturbild der heutigen Physik,Werner Heisenberg,,Science,"['Science', 'Accessible book', 'Philosophy', 'Sciences', 'Study and teaching', 'Physicists', 'Protected DAISY', 'Natural history', 'Philosophie', 'History']"
368,5031563,Psychology of Learning and Motivation,Gordon H. Bower,,Science,"['PSYCHOLOGY', 'Cognitive Psychology', 'SCIENCE', 'Accessible book', 'Motivation (Psychology)', 'Cognitive Science', 'Protected DAISY', 'Psychology of Learning']"
369,5600799,The science and philosophy of the organism,"Driesch, Hans",,Science,"['Biology', 'Philosophy of nature', 'Accessible book', 'Philosophy', 'Organism (Philosophy)', 'Science']"
370,143316,The fabric of the heavens,Stephen Edelston Toulmin,,Science,"['Astronomy', 'Science / Astronomy', 'Popular astronomy', 'Science', 'Accessible book', 'Cosmology (Astronomy)', 'Cosmology', 'Protected DAISY', 'Science/Mathematics', 'History of science', 'Astronomy - General', 'History']"
371,1106101,Teaching secondary school science,Leslie W. Trowbridge,,Science,"['Study and teaching (Secondary)', 'Science', 'Science teachers', 'United States']"
372,565725,Essentials of anatomy and physiology,Rod R. Seeley,,Science,"['Science', 'Accessible book', 'Physiology', 'Anatomy', 'Medical / Nursing', 'Life Sciences - Anatomy & Physiology', 'Protected DAISY', 'Science/Mathematics', 'Human anatomy', 'Human physiology', 'Life Sciences - Human Anatomy & Physiology']"
373,5437864,Glencoe science,Glencoe/McGraw-Hill,,Science,"['Life sciences', 'Meteorology', 'Life Sciences - Biology - General', 'Science', 'Accessible book', 'Earth sciences', 'Earth Sciences - Geology', 'Study and teaching (Middle school)', 'Protected DAISY', 'Teaching Methods & Materials - General', 'Physical sciences', 'Science/Mathematics']"
374,5339026,Essentials of anatomy & physiology,Frederic Martini,,Science,"[""Nurses' instruction"", 'Life Sciences - Biology - General', 'Science', 'Accessible book', 'Physiology', 'Anatomy', 'Medical / Nursing', 'Allied Health Services - General', 'Protected DAISY', 'Science/Mathematics', 'Human Anatomy', 'Human Physiology', 'Human anatomy', 'Human physiology']"
375,28269,The Curious Life of Robert Hooke,Lisa Jardine,,Science,"['History', 'Science', 'Accessible book', 'Protected DAISY', 'Architects', 'Scientists', 'Inventors', 'Scholars', 'Biography', 'Hooke, Robert, 1635-1703']"
376,None,Science and criticism,Herbert Joseph Muller,,Science,"['Criticism', 'Science', '20th century', 'Philosophy', 'Humanism', 'Protected DAISY', 'History', 'Accessible book', 'Internet Archive Wishlist']"
377,4232794,Metamagical Themas,Douglas R. Hofstadter,,Science,"['Philosophy', 'Creative ability', 'Self', 'Esprit', 'Creativity', 'Sciences', 'Musicologie', 'Mathematics', 'Artificial intelligence', 'Ciencia Da Computacao Ou Informatica', 'Metamathematics', 'Amusements', 'Accessible book', 'Moi (Philosophie)', 'Künstliche Intelligenz', 'Artifical intelligence', 'Cognition', 'Modèles mathématiques', 'Philosophie', 'Créativité', 'Esthétique', 'Recherche', 'Science', 'Notatie', 'Wissenschaftsphilosophie', 'Jeux, Théorie des', 'Mathématiques', 'Mental Processes', 'Self (Philosophy)', 'Verstand', 'Denken', 'Waarneming', 'Kunstmatige intelligentie', 'Protected DAISY', 'Intellect.', 'Aufsatzsammlung', 'Intellect', 'Intelligence artificielle']"
378,None,Philosophical aspects of modern science,"Joad, C. E. M.",,Science,"['Science', 'Accessible book', 'Philosophy', 'Protected DAISY', 'Modern Philosophy']"
379,2640570,Conceptual Chemistry,John Suchocki,,Science,"['Organic chemistry', 'Science / Chemistry / Organic', 'Textbooks', 'Science', 'Chemistry - General', 'Science/Mathematics', 'Chemistry', 'Chemistry (General)']"
380,None,Science for the elementary school,"Victor, Edward",,Science,"['Science', 'Accessible book', 'Protected DAISY', 'Study and teaching (Elementary)']"
381,40913,Don't Know Much About the Universe,Kenneth C. Davis,,Science,"['Miscellanea', 'Accessible book', 'Protected DAISY', 'Cosmology', 'Nonfiction', 'Science']"
382,574595,"Chance, Love, and Logic",Charles Sanders Peirce,,Science,"['Bibliography', 'Science', 'Accessible book', 'Philosophy', 'Pragmatism', 'Metaphysics']"
383,5806999,Movements of thought in the nineteenth century,George Herbert Mead,,Science,"['Science', 'Accessible book', 'Philosophy', 'French Philosophy', 'Modern Philosophy', 'History']"
384,4118355,The history of science and the new humanism,George Sarton,,Science,"['Science', 'Accessible book', 'Philosophy', 'Humanism', 'Civilization', 'Protected DAISY', 'History']"
385,2357535,Advanced organic chemistry,Francis A. Carey,,Science,"['Organic Chemistry', 'Organic chemistry', 'Science / Chemistry / Organic', 'Chemistry - Organic', 'Textbooks', 'Science', 'Органическая химия', 'Chemistry, Organic', 'Biochemistry', 'Химия', 'Chemistry - Physical & Theoretical', 'Protected DAISY', 'Science/Mathematics', 'Chemistry', 'Accessible book']"
386,455581,Ecology,Robert E. Ricklefs,,Science,"['Life Sciences - Ecology', 'Ecology', 'Life Sciences - Biology - General', 'O\x98kologie', 'Science', 'Accessible book', 'Protected DAISY', 'Science / Ecology', 'Ecologie', 'Demo\x98kologie', 'Écologie', 'Demökologie', 'Ökologie', 'Nature/Ecology', 'Ecological science, the Biosphere']"
387,394317,Science Stories,Janice Koch,,Science,"['Science', 'Accessible book', 'Protected DAISY', 'Study and teaching (Middle school)', 'Study and teaching (Elementary)']"
388,8509813,The Drunkard's walk,Leonard Mlodinow,,Science,"['Sociology', 'Psychology', 'Random variables', 'Probabilities', 'Science', 'Accessible book', 'Chance', 'Nonfiction', 'Protected DAISY', 'Mathematics', 'Physics']"
389,4826708,Encyclopedia of applied physics,George L. Trigg,,Science,"['Bibliographies & Indexes', 'Science / Physics', 'Applied physics & special topics', 'Applied Sciences', 'Science', 'Reference works', 'Indexes', 'Engineering', 'Encyclopedias', 'Science/Mathematics', 'Applied Physics', 'Physics']"
390,1860577,Blessed Unrest,Paul Hawken,,Science,"['Protected DAISY', 'Business', 'Miljörörelser', 'Umweltschutz', 'Science', 'Ökologische Bewegung', 'Écologisme', 'Umweltbewusstsein', 'Environmentalism', 'Miljöpolitik', 'Nonfiction', 'Environmental justice', 'Justice environnementale', 'Accessible book']"
391,4506899,Elementary school science and how to teach it,Glenn Orlando Blough Julius Schwartz,,Science,"['Sachunterricht', 'Grundschule', 'Etude et enseignement (Primaire)', 'Science', 'Accessible book', 'Study and teaching (Elementary)', 'Sciences', 'Study and teaching', 'Étude et enseignement (Primaire)', 'Protected DAISY']"
392,4665870,Astronomy,William K. Hartmann,,Science,"['Astronomy - General', 'Science / Astronomy', 'Textbooks', 'Science', 'Accessible book', 'Science textbooks', 'Cosmology & the universe', 'Protected DAISY', 'Astrononmy', 'Astronomy', 'Astronomy textbooks', 'Science/Mathematics']"
393,5032108,International Review of Cytology,George Bourne,,Science,"['Life Sciences', 'Cytology', 'Cell Biology', 'SCIENCE', 'Cells', 'Accessible book']"
394,257347,Unweaving the Rainbow,Richard Dawkins,,Science,"['Science news', 'Science', 'Accessible book', 'Philosophy', 'Naturwissenschaften', 'Protected DAISY']"
395,4383816,Science in elementary education,Peter C. Gega,,Science,"['Etude et enseignement (Primaire)', 'Science', 'Accessible book', 'Study and teaching (Elementary)', 'Sciences', 'Protected DAISY']"
396,1214481,The Foundations of Metaphysics in Science,Errol E. Harris,,Science,"['Science', 'Accessible book', 'Philosophy', 'Protected DAISY', 'Parapsychology', 'Metaphysics']"
397,6642920,Science and government,C. P. Snow,,Science,"['Science and state', 'Politique scientifique et technique', 'Government', 'Science', 'Accessible book', 'Wetenschapsbeleid', 'Protected DAISY', 'History']"
398,4311996,Biochemistry,R. Garrett,,Science,"['Biochemistry (General)', 'Cytology', 'Molecular biology', 'Biochemistry', 'Science', 'Accessible book', 'Protected DAISY', 'Textbooks', 'Life Sciences - Biochemistry', 'Citologia e biologia celular', 'Biochemie', 'Science / Chemistry / General', 'Science/Mathematics', 'Bioquimica']"
399,1290585,Psychic animals,Dennis Bardens,,Science,"['Animal intelligence', 'Body, Mind & Spirit', 'Parapsychology and animals', 'Science', 'Extrasensory perception in animals', 'Protected DAISY', 'Domestic animals & pets', 'General', 'New Age', 'Life Sciences - Zoology - General', 'Accessible book', 'Parapsychology, psychic powers, ESP']"
400,3891050,An introduction to the biology of marine life,James L. Sumich,,Science,"['Marine biology', 'Textbooks', 'Science', 'Accessible book', 'Protected DAISY', 'Science textbooks', 'Biology textbooks', 'Life Sciences - Zoology - General', 'Life Sciences - Biology - Marine Biology', 'Nature/Ecology']"
401,1256750,Quantitative zoology,George Gaylord Simpson,,Science,"['Biology, Life Sciences', 'Science / Biology', 'Biomathematics', 'Life Sciences - Biology - General', 'Science', 'Accessible book', 'Protected DAISY', 'Research & Methodology', 'Life Sciences - Zoology - General', 'Zoology', 'Science/Mathematics']"
402,455832,Tyrannosaurus Sue,Steve Fiffer,,Science,"['Dinosaurs & Prehistoric Creatures', 'South Dakota', 'Tyrannosaurus rex', 'Science', 'Paleontology', 'Paleozoölogie', '20th century', 'Protected DAISY', 'Tyrannosaurussen', 'Dinosaurs', 'Accessible book', 'Museology (General)', 'Vertebrate Paleontology', 'Palaeontology', 'Science/Mathematics', 'Larson, Peter L', 'Larson, Peter', 'Popular science', 'History']"
403,455783,Chemical principles,P. W. Atkins,,Science,"['Engineering - Chemical & Biochemical', 'Problems, exercises', 'Protected DAISY', 'Química aplicada', ""Manuels d'enseignement supérieur"", 'Accessible book', 'Science / Chemistry / General', 'Chimie organique', 'Chimie physique et théorique', 'Science', 'Chemistry - General', 'Science/Mathematics', 'Chemistry', 'Química quântica', 'Química teórica', 'Química', 'Chemie']"
404,5415163,Science Experiments You Can Eat,Vicki Cobb,,Science,"['Juvenile literature', 'Protected DAISY', 'Accessible book', 'Cocina', 'Science', 'Spanish language materials', 'Cooking', 'Ciencia', 'Science -- Experiments -- Juvenile literature', 'Experiments', 'Experimentos', 'Food Analysis', 'Cookery -- Juvenile literature', 'Science -- Experiments', 'Juvenile Literature', 'Cookery']"
405,5033139,Prentice Hall science explorer,Michael J. Padilla,,Science,"['Study and teaching (Secondary)', 'Science', 'Accessible book', 'Study and teaching (Middle school)', 'Protected DAISY']"
406,6084713,Daedalus,American Academy of Arts and Sciences,,Science,"['ARTS', 'Humanities', 'Science', 'Accessible book', 'Periodicals', 'UNITED STATES', 'CULTURE', 'Social sciences']"
407,None,Principles of electron optics,P. W. Hawkes,,Science,"['Electron optics', 'Electricity', 'Science', 'Accessible book', 'Engineering - Electrical & Electronic', 'Protected DAISY', 'Technology & Industrial Arts', 'Technology / Electronics / Optoelectronics', 'Optics', 'Science/Mathematics']"
408,188170,The day the universe changed,James Burke,,Science,"['Science', 'Accessible book', 'Protected DAISY', 'Technology', 'History']"
